student,title,type,status,final score
advisorj,T01D01,INDIVIDUAL,ACCEPTED,27
almedace,T01D01,INDIVIDUAL,FAILED,0
amadagra,T01D01,INDIVIDUAL,FAILED,0
amandaci,T01D01,INDIVIDUAL,ACCEPTED,100
anyamode,T01D01,INDIVIDUAL,ACCEPTED,83
arethari,T01D01,INDIVIDUAL,FAILED,0
artieulr,T01D01,INDIVIDUAL,FAILED,0
auradaba,T01D01,INDIVIDUAL,FAILED,0
baileyre,T01D01,INDIVIDUAL,FAILED,0
balonchr,T01D01,INDIVIDUAL,IN_REVIEWS,None
balonsno,T01D01,INDIVIDUAL,FAILED,0
bantamko,T01D01,INDIVIDUAL,FAILED,0
barbrawu,T01D01,INDIVIDUAL,FAILED,0
bethelgr,T01D01,INDIVIDUAL,FAILED,0
billysan,T01D01,INDIVIDUAL,FAILED,0
bornpatr,T01D01,INDIVIDUAL,FAILED,0
brentonc,T01D01,INDIVIDUAL,ACCEPTED,94
brucetoy,T01D01,INDIVIDUAL,FAILED,0
brunavan,T01D01,INDIVIDUAL,FAILED,0
caitdumb,T01D01,INDIVIDUAL,FAILED,0
caladanl,T01D01,INDIVIDUAL,FAILED,0
careymis,T01D01,INDIVIDUAL,FAILED,0
caswelld,T01D01,INDIVIDUAL,FAILED,0
caswellq,T01D01,INDIVIDUAL,FAILED,0
celsafer,T01D01,INDIVIDUAL,FAILED,0
chesthil,T01D01,INDIVIDUAL,FAILED,0
chestshr,T01D01,INDIVIDUAL,ACCEPTED,76
cindiese,T01D01,INDIVIDUAL,FAILED,0
cotterge,T01D01,INDIVIDUAL,FAILED,0
crowbrya,T01D01,INDIVIDUAL,ACCEPTED,83
cumquatl,T01D01,INDIVIDUAL,FAILED,0
cyrusgar,T01D01,INDIVIDUAL,FAILED,0
darcytaj,T01D01,INDIVIDUAL,FAILED,0
daynasar,T01D01,INDIVIDUAL,FAILED,0
deodatth,T01D01,INDIVIDUAL,FAILED,0
desperop,T01D01,INDIVIDUAL,FAILED,0
dhansakp,T01D01,INDIVIDUAL,ACCEPTED,100
dianeevi,T01D01,INDIVIDUAL,FAILED,0
diedraje,T01D01,INDIVIDUAL,FAILED,0
diedrero,T01D01,INDIVIDUAL,FAILED,0
dorrisst,T01D01,INDIVIDUAL,FAILED,0
effietif,T01D01,INDIVIDUAL,FAILED,0
eladiare,T01D01,INDIVIDUAL,ACCEPTED,83
elannama,T01D01,INDIVIDUAL,ACCEPTED,35
elijahth,T01D01,INDIVIDUAL,FAILED,0
ellabaie,T01D01,INDIVIDUAL,FAILED,0
elliottd,T01D01,INDIVIDUAL,ACCEPTED,65
enokiatk,T01D01,INDIVIDUAL,FAILED,0
erenacla,T01D01,INDIVIDUAL,FAILED,0
essieale,T01D01,INDIVIDUAL,FAILED,0
ethicalc,T01D01,INDIVIDUAL,FAILED,0
eulaurro,T01D01,INDIVIDUAL,FAILED,0
evenstar,T01D01,INDIVIDUAL,FAILED,0
farrahro,T01D01,INDIVIDUAL,FAILED,0
fenrircr,T01D01,INDIVIDUAL,FAILED,0
flammezo,T01D01,INDIVIDUAL,FAILED,0
fletamal,T01D01,INDIVIDUAL,FAILED,0
frynneli,T01D01,INDIVIDUAL,FAILED,0
galinagl,T01D01,INDIVIDUAL,FAILED,0
gauntter,T01D01,INDIVIDUAL,FAILED,0
geroldke,T01D01,INDIVIDUAL,FAILED,0
gerstens,T01D01,INDIVIDUAL,FAILED,0
gladisde,T01D01,INDIVIDUAL,ACCEPTED,94
gruntinf,T01D01,INDIVIDUAL,FAILED,0
haywardt,T01D01,INDIVIDUAL,FAILED,0
hilaryle,T01D01,INDIVIDUAL,ACCEPTED,94
hothoreg,T01D01,INDIVIDUAL,FAILED,21
howdjese,T01D01,INDIVIDUAL,FAILED,0
ibleelec,T01D01,INDIVIDUAL,FAILED,0
illaoiar,T01D01,INDIVIDUAL,FAILED,0
isaacshe,T01D01,INDIVIDUAL,FAILED,0
jamissaf,T01D01,INDIVIDUAL,ACCEPTED,83
jasperal,T01D01,INDIVIDUAL,FAILED,0
jeramymi,T01D01,INDIVIDUAL,FAILED,0
joanacla,T01D01,INDIVIDUAL,FAILED,0
johnnyge,T01D01,INDIVIDUAL,FAILED,0
johnsien,T01D01,INDIVIDUAL,FAILED,0
jothskin,T01D01,INDIVIDUAL,FAILED,0
jovansha,T01D01,INDIVIDUAL,FAILED,21
judicarm,T01D01,INDIVIDUAL,ACCEPTED,61
kaciemag,T01D01,INDIVIDUAL,FAILED,0
kafkanor,T01D01,INDIVIDUAL,FAILED,0
karinwin,T01D01,INDIVIDUAL,FAILED,0
kelleeta,T01D01,INDIVIDUAL,ACCEPTED,100
keytarni,T01D01,INDIVIDUAL,FAILED,0
kitschel,T01D01,INDIVIDUAL,ACCEPTED,100
kramerpe,T01D01,INDIVIDUAL,FAILED,0
kriskath,T01D01,INDIVIDUAL,FAILED,0
laciedel,T01D01,INDIVIDUAL,ACCEPTED,100
lacyshin,T01D01,INDIVIDUAL,FAILED,0
ladderpe,T01D01,INDIVIDUAL,IN_REVIEWS,None
lainepab,T01D01,INDIVIDUAL,ACCEPTED,79
lainepro,T01D01,INDIVIDUAL,ACCEPTED,32
lalakrys,T01D01,INDIVIDUAL,FAILED,0
lannithe,T01D01,INDIVIDUAL,FAILED,0
largomor,T01D01,INDIVIDUAL,ACCEPTED,100
likttrad,T01D01,INDIVIDUAL,FAILED,0
lomokraz,T01D01,INDIVIDUAL,FAILED,0
lonnalar,T01D01,INDIVIDUAL,FAILED,0
lopeshig,T01D01,INDIVIDUAL,FAILED,0
lordarde,T01D01,INDIVIDUAL,FAILED,0
loreanko,T01D01,INDIVIDUAL,ACCEPTED,100
loreleir,T01D01,INDIVIDUAL,FAILED,0
luthorsh,T01D01,INDIVIDUAL,FAILED,0
magdacer,T01D01,INDIVIDUAL,FAILED,0
mahialmo,T01D01,INDIVIDUAL,FAILED,6
malleonc,T01D01,INDIVIDUAL,ACCEPTED,44
mandakar,T01D01,INDIVIDUAL,FAILED,0
marquisd,T01D01,INDIVIDUAL,ACCEPTED,74
mashacar,T01D01,INDIVIDUAL,FAILED,0
matchpar,T01D01,INDIVIDUAL,FAILED,0
matildae,T01D01,INDIVIDUAL,ACCEPTED,55
maulange,T01D01,INDIVIDUAL,FAILED,0
mellieja,T01D01,INDIVIDUAL,FAILED,0
millydav,T01D01,INDIVIDUAL,FAILED,0
minellar,T01D01,INDIVIDUAL,FAILED,0
missmath,T01D01,INDIVIDUAL,FAILED,24
mollensh,T01D01,INDIVIDUAL,FAILED,0
mormontl,T01D01,INDIVIDUAL,FAILED,0
muckstri,T01D01,INDIVIDUAL,FAILED,0
mudcraby,T01D01,INDIVIDUAL,FAILED,0
nailsmar,T01D01,INDIVIDUAL,ACCEPTED,36
naomanub,T01D01,INDIVIDUAL,FAILED,10
ninfasee,T01D01,INDIVIDUAL,FAILED,0
nonastar,T01D01,INDIVIDUAL,ACCEPTED,76
nonawait,T01D01,INDIVIDUAL,FAILED,0
